t,Vx,Vy,Vz
61.1,0.55755299390184,0.3109357862624409,-6.870507600479203
61.11,0.5576148837752615,0.3098295065538643,-6.869492023418305
61.120000000000005,0.5576760470205202,0.30873239250241774,-6.868493045903541
61.13,0.557736490037123,0.3076443630053481,-6.867510389258934
61.14,0.5577962191616586,0.30656533776283806,-6.866543779506053
61.15,0.5578552406684997,0.3054952372689917,-6.865592947290105
61.160000000000004,0.5579135607682746,0.30443398283127554,-6.864657627968915
61.17,0.55797118561107,0.3033814965295858,-6.863737561352688
61.18,0.558028121286404,0.3023377012165448,-6.862832491684134
61.19,0.5580843738240387,0.3013025205070618,-6.861942167556408
61.2,0.558139949194793,0.30027587876791567,-6.861066341832077
61.21,0.5581948533109671,0.2992577011122785,-6.860204771590033
61.22,0.558249092027614,0.2982479133834423,-6.859357218012498
61.230000000000004,0.5583026711426756,0.2972464421530266,-6.858523446353666
61.24,0.5583555963978442,0.2962532147099313,-6.857703225856696
61.25,0.5584078734792969,0.29526815905090903,-6.8568963296804375
61.26,0.5584595080183652,0.2942912038719879,-6.85610253483132
61.27,0.558510505592339,0.29332227855815335,-6.855321622086185
61.28,0.558560871724894,0.29236131317785025,-6.854553375943039
61.29,0.5586106118872753,0.2914082384678338,-6.853797584517566
61.300000000000004,0.5586597314976799,0.2904629858409927,-6.853054039566264
61.31,0.5587082359228933,0.28952548736542794,-6.852322536353567
61.32,0.5587561304786492,0.28859567575982153,-6.851602873607996
61.33,0.5588034204302933,0.28767348438492474,-6.850894853457697
61.34,0.5588501109934774,0.28675884723465966,-6.850198281364733
61.35,0.5588962073345694,0.28585169893083984,-6.849512966078662
61.36,0.558941714570889,0.28495197472011796,-6.84883871960168
61.370000000000005,0.5589866377717456,0.2840596104607242,-6.848175357101173
61.38,0.5590309819589888,0.28317454261538133,-6.8475226968552505
61.39,0.5590747521072342,0.2822967082483953,-6.846880560219745
61.4,0.5591179531447128,0.2814260450147808,-6.84624877155499
61.410000000000004,0.5591605899533095,0.2805624911597258,-6.845627158205293
61.42,0.559202667369929,0.2797059855011475,-6.845015550393643
61.43,0.5592441901866817,0.27885646742727493,-6.844413781193252
61.44,0.5592851631504204,0.2780138769025075,-6.843821686539085
61.45,0.5593255909644923,0.27717815444505217,-6.843239105099949
61.46,0.5593654782889592,0.2763492411240836,-6.842665878248667
61.47,0.5594048297790123,0.2755270780739795,-6.8421018487629155
61.480000000000004,0.5594436500079731,0.27471160746787393,-6.841546863388439
61.49,0.5594819435129085,0.27390277194072915,-6.841000771254169
61.5,0.5595197147187045,0.2731005155491146,-6.8404634263300625
61.51,0.5595569681106054,0.2723047815898054,-6.83993468172628
61.52,0.5595937080175576,0.27151551533865553,-6.839414396747424
61.53,0.559629938884924,0.27073266060311807,-6.838902428034363
61.54,0.5596656650588742,0.26995616244780046,-6.838398636547977
61.550000000000004,0.5597008907579942,0.2691859675529571,-6.837902888357095
61.56,0.5597356203168626,0.2684220211359321,-6.837415046923354
61.57,0.5597698579244346,0.26766427025760314,-6.836934981344958
